cluster_rank	cluster_X	cluster_Y	best_adjusted_pvalue
470	Slackia_SGB14781_SGB14781	LAHSA (18:2/OH-18:0)*	0.029397697686572053
471	Parasutterella_SGB9260_SGB9260	N6-methyllysine	0.029486016734948793
472	Erysipelotrichaceae_SGB105325	1-carboxyethylleucine;syringic acid	0.029486016734948793
473	Adlercreutzia_equolifaciens_SGB14797	1-oleoyl-2-linoleoyl-GPC (18:1/18:2)*;1,2-dilinoleoyl-GPC (18:2/18:2)	0.029486016734948793
474	Collinsella_intestinalis_SGB14741	N-acetylphenylalanine	0.029486016734948793
475	Collinsella_intestinalis_SGB14741	5-HETE	0.029486016734948793
476	Erysipelotrichaceae_SGB42251	glycerophosphoinositol*	0.029486016734948793
477	Prevotellaceae_SGB1481	isovalerate (C5)	0.029866540702892096
478	Firmicutes_SGB63246	2-hydroxysebacate;1-methylhypoxanthine	0.030013983304780723
479	Muribaculaceae_SGB2126	cinnamate	0.030019859393024425
480	Muribaculaceae_SGB48227	S-methylcysteine	0.030065929815763167
481	Firmicutes_SGB63246	cysteine;cysteine s-sulfate	0.030129936079203553
482	Prevotella_copri_clade_A_SGB1626	methionine sulfoxide	0.03017755441768586
483	Firmicutes_SGB63246	alpha-CEHC sulfate;alpha-CEHC	0.030210202830034564
484	Firmicutes_unclassified_SGB14909	pantothenate (Vitamin B5)	0.030369530887383436
485	Muribaculaceae_SGB2126	diosmetin	0.030369530887383436
486	Prevotella_copri_clade_A_SGB1626	2-hydroxy-4-(methylthio)butanoic acid	0.030369530887383436
487	Atopobiaceae_unclassified_SGB63087_SGB63087	hydroxystearate sulfate	0.030369530887383436
488	Erysipelotrichaceae_SGB65947	L-urobilin	0.030369530887383436
489	Firmicutes_unclassified_SGB14909	1-methyl-5-imidazoleacetate	0.03044909346736144
490	Limosilactobacillus_reuteri_SGB7095	leucylglutamine*	0.03044909346736144
491	Erysipelotrichaceae_SGB105325;Coriobacteriaceae_bacterium_SGB33579	L-urobilin	0.03044909346736144
492	Limosilactobacillus_reuteri_SGB7095	3-methylhistidine	0.03073096050560078
493	Firmicutes_SGB63246	1-carboxyethylphenylalanine;o-Tyrosine	0.030737387098022022
494	Ligilactobacillus_ruminis_SGB7061	gamma-CEHC taurine*	0.03079627716549695
495	Lactobacillus_acidophilus_SGB7044	N2-acetyl,N6-methyllysine	0.031064667849547402
496	Muribaculum_gordoncarteri_SGB2087	thymidine	0.031141636298951936
497	Megasphaera_elsdenii_SGB5862	cadaverine;putrescine;N-acetylhistamine;histamine;1-methylhistamine	0.03118724100170381
498	Firmicutes_SGB63246	6-oxolithocholate	0.03118724100170381
499	Adlercreutzia_equolifaciens_SGB14797	arachidonoyl ethanolamide	0.03118724100170381
500	Slackia_SGB14781_SGB14781	hexadecatrienoate (16:3n3)	0.03129928297186497
501	Firmicutes_SGB63246	glycerate;sedoheptulose	0.03129928297186497
502	Collinsella_intestinalis_SGB14741	diosmetin	0.03129928297186497
503	Limosilactobacillus_reuteri_SGB7095	NAD+	0.03132229326431274
504	Parasutterella_SGB9260_SGB9260	TMP	0.031324353008459586
505	Lactobacillus_acidophilus_SGB7044	N-palmitoyl-sphingosine (d18:1/16:0)	0.031324353008459586
506	Limosilactobacillus_reuteri_SGB7095	3-ureidopropionate;beta-alanine	0.03152336750317372
507	Muribaculum_gordoncarteri_SGB2087	pimelate (C7-DC)	0.03152336750317372
508	Peptacetobacter_hiranonis_SGB6131	nervonoyl ethanolamide (24:1)*	0.031570707149613665
509	Peptacetobacter_hiranonis_SGB6131	pseudouridine	0.031570707149613665
510	Collinsella_SGB14744_SGB14744	propionylglutamine	0.031570707149613665
511	Slackia_SGB14781_SGB14781;Slackia_faecicanis_SGB33547	N-palmitoyl-sphingosine (d18:1/16:0)	0.031570707149613665
512	Collinsella_intestinalis_SGB14741	1-methyl-5-imidazoleacetate	0.031797921275235286
513	Firmicutes_SGB72905	D-urobilin	0.03187537075266422
514	Ligilactobacillus_ruminis_SGB7061	pyruvate	0.03187537075266422
515	Firmicutes_unclassified_SGB14909	alpha-CEHC taurine*;azelaoyltaurine;gamma-CEHC taurine*;taurine;butyrylputrescine/isobutyrylputrescine	0.03196258159476032
516	Clostridiaceae_bacterium_SGB4721	indolin-2-one	0.031991582179344995
517	Dubosiella_newyorkensis_SGB6789	6-oxolithocholate	0.031991582179344995
518	Prevotella_copri_clade_A_SGB1626	4-acetamidobutanoate	0.032133786478580624
519	Muribaculum_gordoncarteri_SGB2087	cysteine	0.03220315922547981
520	Limosilactobacillus_reuteri_SGB7095	indolin-2-one	0.03248147939500807
521	Coriobacteriaceae_SGB66221	creatine	0.03248147939500807
522	Slackia_faecicanis_SGB33547	N-methylproline	0.03251757400290657
523	Atopobiaceae_unclassified_SGB63087_SGB63087	eicosenoylcarnitine (C20:1)*	0.03252108182416561
524	Muribaculum_gordoncarteri_SGB2087	2-methoxyhydroquinone sulfate (2)	0.03252108182416561
525	Adlercreutzia_equolifaciens_SGB14797	hydroxystearate sulfate	0.03252108182416561
526	Prevotella_copri_clade_A_SGB1626	indolin-2-one	0.03262513431259331
527	Slackia_faecicanis_SGB33547	hydroxy-undecanedioate (OH-C11:0-DC)*	0.03263091472161243
528	Muribaculaceae_SGB48227	2'-deoxycytidine	0.03273037980979968
529	Clostridiaceae_bacterium_Marseille_Q3526_SGB4703	N-carboxymethylalanine	0.03277252170036787
530	Collinsella_intestinalis_SGB14741	threonylphenylalanine	0.03277252170036787
531	Collinsella_intestinalis_SGB14741	triacetate lactone	0.032937524289838885
532	Prevotella_copri_clade_A_SGB1626	2-methoxyhydroquinone sulfate (2)	0.03295182690253484
533	Erysipelotrichaceae_SGB44483	L-urobilin	0.03295182690253484
534	Muribaculaceae_SGB2126	glutamine_degradant*	0.03305210230682865
535	Erysipelotrichaceae_SGB105325	3'-dephospho-acetyl-CoA	0.033091843092503785
536	Firmicutes_SGB63246	vanillactate	0.03318229239635543
537	Muribaculaceae_SGB48227	cystathionine;cysteinylglycine	0.03324324337592505
538	Dubosiella_newyorkensis_SGB6789	methionine sulfone	0.03329162245519609
539	Firmicutes_SGB72905	glycylisoleucine	0.033370472932153304
540	Prevotella_copri_clade_A_SGB1626	agmatine;N-acetylphenylalanine;N-acetylleucine	0.033370472932153304
541	Limosilactobacillus_reuteri_SGB7095	2S,3R-dihydroxybutyrate	0.033378115437517134
542	Hydrogenoanaerobacterium_SGB53821_SGB53821	guanosine	0.03338742339605813
543	Limosilactobacillus_reuteri_SGB7095	3-phenylpropionate (hydrocinnamate)	0.03338878574848339
544	Collinsella_SGB14744_SGB14744	equol sulfate	0.03347761673121393
545	Firmicutes_SGB63246	gamma-tocopherol/beta-tocopherol	0.03347761673121393
546	Firmicutes_SGB63246	5-methyluridine (ribothymidine)	0.03347761673121393
547	Coriobacteriaceae_SGB66221	vanillate;N,N,N-trimethyl-alanylproline betaine (TMAP);creatinine	0.03347761673121393
548	Muribaculaceae_SGB48227	4-hydroxyphenylacetylglycine	0.03347761673121393
549	Muribaculaceae_SGB48227	L-urobilin	0.03347761673121393
550	Coriobacteriaceae_SGB66221	linolenoyl ethanolamide	0.0334792128066124
551	Firmicutes_SGB63246;Muribaculaceae_SGB2126	butyrylputrescine/isobutyrylputrescine	0.033515202573360034
552	Firmicutes_SGB63246	cystathionine	0.03360268151240703
553	Firmicutes_unclassified_SGB14909	N-acetyltaurine	0.03360268151240703
554	Megasphaera_elsdenii_SGB5862	isohyodeoxycholate	0.03360268151240703
555	Muribaculaceae_SGB2126	2-hydroxydecanoate	0.033632076616716466
556	Muribaculaceae_SGB2126	2-methoxyhydroquinone sulfate (2)	0.033632076616716466
557	Firmicutes_unclassified_SGB14909	tyrosine	0.03372680761052936
558	Slackia_faecicanis_SGB33547	gentisate;2-oxindole-3-acetate	0.03372680761052936
559	Ligilactobacillus_ruminis_SGB7061	phenylpropionylglycine	0.033907821837151395
560	Slackia_SGB14778_SGB14778	lysine	0.034065420257957696
561	Erysipelotrichaceae_SGB105325	linoleoyl ethanolamide	0.034065420257957696
562	Slackia_SGB14778_SGB14778	malate	0.03417083410563357
563	Prevotella_copri_clade_A_SGB1626	hydantoin-5-propionate	0.03417083410563357
564	Lactobacillus_acidophilus_SGB7044	2-hydroxydecanoate	0.03417083410563357
565	Erysipelotrichaceae_SGB65948	dehydrolithocholate	0.03417083410563357
566	Hydrogenoanaerobacterium_SGB53821_SGB53821	guanine	0.03440979641363951
567	Coriobacteriaceae_SGB66221	1,2-dilinoleoyl-GPE (18:2/18:2)*	0.03440979641363951
568	Muribaculaceae_SGB48227	isoleucylglycine	0.03440979641363951
569	Firmicutes_SGB72905;Hydrogenoanaerobacterium_SGB53821_SGB53821	phenylpyruvate	0.03465032129702068
570	Erysipelotrichaceae_SGB105325	secoisolariciresinol	0.03468410959684352
571	Slackia_faecicanis_SGB33547	pyrraline	0.03468410959684352
572	Hydrogenoanaerobacterium_SGB53821_SGB53821	dihydroferulate	0.03481872238766539
573	Firmicutes_SGB63246;Muribaculaceae_SGB2126	isoleucylglycine	0.03481872238766539
574	Muribaculum_gordoncarteri_SGB2087	cholic acid glucuronide	0.034834699605820516
575	Slackia_faecicanis_SGB33547	1-methyl-4-imidazoleacetate	0.03483640969400558
576	Collinsella_SGB14744_SGB14744	dipicolinate	0.03483640969400558
577	Collinsella_intestinalis_SGB14741	hexadecadienoate (16:2n6)	0.03491992167717546
578	Slackia_faecicanis_SGB33547	propionylglutamine	0.035018241646546384
579	Erysipelotrichaceae_SGB105325	linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*	0.035084825248437305
580	Limosilactobacillus_reuteri_SGB7095	delta-tocopherol	0.03518265647552471
581	Slackia_faecicanis_SGB33547	3-aminoisobutyrate	0.03520340725240865
582	Ligilactobacillus_ruminis_SGB7061	isohyodeoxycholate	0.03520340725240865
583	Erysipelotrichaceae_SGB105325	N-palmitoyl-sphingosine (d18:1/16:0);ceramide (d18:2/24:1, d18:1/24:2)*	0.03520340725240865
584	Muribaculum_gordoncarteri_SGB2087	hydroxystearate sulfate	0.03523428980642777
585	Firmicutes_SGB63246;Muribaculaceae_SGB2126	enterolactone	0.035275613170740544
586	Muribaculaceae_SGB2126	valerate (5:0)	0.035275613170740544
587	Slackia_SGB14781_SGB14781	eicosapentaenoate (EPA; 20:5n3)	0.035342620549714515
588	Slackia_faecicanis_SGB33547	6-hydroxynicotinate	0.035342620549714515
589	Clostridiaceae_bacterium_Marseille_Q3526_SGB4703	ornithine	0.035350309318034456
590	Limosilactobacillus_reuteri_SGB7095	guanosine;adenosine;uridine	0.03539225948649609
591	Streptococcus_alactolyticus_SGB8017	butyrate/isobutyrate (4:0)	0.035443593704370176
592	Collinsella_tanakaei_SGB14737	caproate (6:0)	0.035443593704370176
593	Clostridiaceae_bacterium_SGB4721	lithocholate	0.035468717940935555
594	Ligilactobacillus_ruminis_SGB7061	arachidonate (20:4n6);docosapentaenoate (n6 DPA; 22:5n6)	0.03581563698082567
595	Prevotella_copri_clade_A_SGB1626	dCMP	0.03581563698082567
596	Erysipelotrichaceae_SGB105325	phosphocholine	0.03581563698082567
597	Streptococcus_alactolyticus_SGB8017	N2-acetyllysine	0.03603335598547999
598	Firmicutes_SGB72905	isovalerate (C5)	0.036136144742715474
599	Firmicutes_SGB63246	dihydrocaffeate sulfate (2)	0.03631240712710081
600	Parasutterella_SGB9260_SGB9260	naringenin	0.03639398026356947
601	Dubosiella_newyorkensis_SGB6789	3-dehydrodeoxycholate	0.03639398026356947
602	Firmicutes_SGB72905;Hydrogenoanaerobacterium_SGB53821_SGB53821	lyxonate	0.03639398026356947
603	Turicibacter_sp_TS3_SGB39153	sphingomyelin (d18:1/24:1, d18:2/24:0)*	0.03639398026356947
604	Erysipelotrichaceae_SGB105325	indoleacetate	0.036446109717238336
605	Muribaculaceae_SGB2126	thiamin monophosphate	0.036464415919205816
606	Slackia_faecicanis_SGB33547	enterolactone	0.03667763629842331
607	Erysipelotrichaceae_SGB105325	diosmetin	0.03667763629842331
608	Firmicutes_SGB72905	7-ketolithocholate	0.03667763629842331
609	Erysipelotrichaceae_SGB65947	N-acetyltaurine	0.036811876102538436
610	Collinsella_SGB14745_SGB14745	propionylglutamine	0.036811876102538436
611	Collinsella_intestinalis_SGB14741	anserine	0.036811876102538436
612	Parasutterella_SGB9260_SGB9260	N-acetylarginine	0.03685760232869915
613	Limosilactobacillus_reuteri_SGB7095	cinnamate	0.03685760232869915
614	Clostridiaceae_bacterium_SGB4721	ribonate;lyxonate	0.03685760232869915
615	Muribaculaceae_SGB48227	alanylleucine;phenylalanylalanine	0.03690876935663383
616	Coriobacteriaceae_SGB66221	N-acetylcysteine	0.037220569987420626
617	Lactobacillus_acidophilus_SGB7044	benzoate	0.03757664322373799
618	Coriobacteriaceae_SGB66221;Atopobiaceae_unclassified_SGB63087_SGB63087	indoleacetate	0.03757664322373799
619	Prevotellaceae_SGB1482;Parasutterella_SGB9260_SGB9260	1-carboxyethylvaline	0.03774149382854898
620	Erysipelotrichaceae_SGB105325	1-carboxyethylvaline	0.03774149382854898
621	Lactobacillus_acidophilus_SGB7044	ceramide (d18:1/17:0, d17:1/18:0)*	0.03774149382854898
622	Slackia_SGB14781_SGB14781	N6-methyllysine	0.03775273890393296
623	Prevotellaceae_SGB1481;Prevotella_copri_clade_A_SGB1626	dehydrolithocholate;3-dehydrodeoxycholate;12-ketolithocholate	0.03775273890393296
624	Prevotella_copri_clade_A_SGB1626	N-acetyl-isoputreanine	0.03780837788500233
625	Limosilactobacillus_reuteri_SGB7095	1-palmitoyl-GPG (16:0)*	0.03785623422698254
626	Collinsella_intestinalis_SGB14741	inosine	0.03785623422698254
627	UNKNOWN	piperidine	0.03796498867768138
628	Firmicutes_SGB63246	xanthurenate	0.03796498867768138
629	Slackia_faecicanis_SGB33547	alanylleucine;phenylalanylalanine	0.03796498867768138
630	Slackia_faecicanis_SGB33547	valylleucine;leucylglutamine*	0.03796498867768138
631	Firmicutes_unclassified_SGB14909	fumarate	0.03805516169595275
632	Slackia_faecicanis_SGB33547	N-acetylglutamate	0.03817593486100457
633	Clostridiaceae_bacterium_Marseille_Q3526_SGB4703	aspartate	0.03830071218446079
634	Lachnospiraceae_SGB4870;Lachnospiraceae_SGB66069;Lachnospiraceae_SGB58537	S-methylcysteine	0.03830071218446079
635	Turicibacter_sp_TS3_SGB39153	isocaproate (i6:0)	0.03830071218446079
636	Slackia_faecicanis_SGB33547	naringenin	0.03830071218446079
637	Lactobacillus_acidophilus_SGB7044	syringic acid	0.03830071218446079
638	Ligilactobacillus_ruminis_SGB7061	2-piperidinone	0.03830071218446079
639	Muribaculaceae_SGB48227	indoleacetylglycine	0.03853439684306371
640	Dubosiella_newyorkensis_SGB6789	diacetylspermidine*	0.03855930991766894
641	Firmicutes_SGB63246	quinate	0.0386248565514448
642	Limosilactobacillus_reuteri_SGB7095	xanthosine	0.03888301061805015
643	Slackia_SGB14781_SGB14781	AMP	0.03888301061805015
644	Muribaculaceae_SGB2126	linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*	0.03888301061805015
645	Erysipelotrichaceae_SGB105325	7-ketolithocholate	0.03889635884700587
646	Muribaculaceae_SGB48227	methylmalonate (MMA)	0.03896527046016535
647	Collinsella_intestinalis_SGB14741	2,4,6-trihydroxybenzoate	0.03896527046016535
648	Erysipelotrichaceae_SGB105325	N2-acetyl,N6-methyllysine;N2-acetyl,N6,N6-dimethyllysine	0.038983822226937005
649	Firmicutes_SGB63246;Muribaculaceae_SGB2126	valylleucine;leucylglutamine*	0.0391259207340714
650	Ligilactobacillus_ruminis_SGB7061	alpha-CEHC	0.0391298782557452
651	Lactobacillus_acidophilus_SGB7044	cytosine	0.039227209379311935
652	Slackia_faecicanis_SGB33547	pantetheine	0.03932015560725582
653	Muribaculaceae_SGB48227	quinate	0.039442411047842844
654	Ruminococcus_gnavus_SGB4584	eicosenoylcarnitine (C20:1)*	0.03955306743654769
655	Muribaculaceae_SGB2126	butyrylglutamine/isobutyrylglutamine	0.039571011171442835
656	Firmicutes_unclassified_SGB4994	deoxycholate	0.0395833728034275
657	Firmicutes_unclassified_SGB4994	5-hydroxymethyluracil	0.03961869395764453
658	Collinsella_SGB14744_SGB14744	dehydrolithocholate	0.03962823559489347
659	Muribaculaceae_SGB2126	glycerophosphorylcholine (GPC)	0.039733096644632065
660	Prevotella_copri_clade_A_SGB1626	2'-deoxycytidine	0.039771393402118306
661	Acidaminococcaceae_SGB5750	N-methylalanine	0.03996557018420313
662	Muribaculaceae_SGB2126	N-acetyl-3-methylhistidine*	0.03996557018420313
663	Firmicutes_SGB72905	2,4-dihydroxybutyrate	0.040034702939774916
664	Collinsella_sp_BA40_SGB86217	methionine sulfone	0.040034702939774916
665	Collinsella_intestinalis_SGB14741	linoleoylcarnitine (C18:2)*	0.04010907658128596
666	Hydrogenoanaerobacterium_SGB53821_SGB53821	(N(1) + N(8))-acetylspermidine	0.04016678709508269
667	Prevotellaceae_SGB1481	carboxyethyl-GABA	0.04016678709508269
668	Firmicutes_SGB72905	alpha-ketoglutaramate*	0.04018715505527044
669	Atopobiaceae_unclassified_SGB105119_SGB105119	bilirubin (E,E)*	0.04018715505527044
670	Muribaculum_gordoncarteri_SGB2087	cholesterol sulfate	0.04026769303905764
671	Firmicutes_SGB63246	diacetylspermidine*	0.040364084052559174
672	Clostridiaceae_bacterium_SGB4721	1-(1-enyl-stearoyl)-GPE (P-18:0)*	0.04037567591525657
673	Firmicutes_SGB72905	vanillate	0.04039394028004014
674	Muribaculaceae_SGB2126	matairesinol	0.04039394028004014
675	Prevotella_copri_clade_A_SGB1626	tyrosine	0.04045887415091618
676	Dubosiella_newyorkensis_SGB6789	palmitoylcarnitine (C16)	0.04046683550282193
677	UNKNOWN	maltotriose	0.04046683550282193
678	Slackia_SGB14778_SGB14778	caprate (10:0)	0.04046683550282193
679	Firmicutes_unclassified_SGB14909	3-(2-hydroxyphenyl)propionate	0.040518483874513
680	Slackia_SGB14781_SGB14781	dehydrolithocholate	0.04061950197406844
681	Ligilactobacillus_ruminis_SGB7061	3-(2-hydroxyphenyl)propionate	0.040757480192758995
682	Clostridiaceae_bacterium_Marseille_Q3526_SGB4703	1-stearoyl-GPI (18:0)	0.04086270214938294
683	Prevotella_copri_clade_A_SGB1626	norvaline	0.04086270214938294
684	Muribaculaceae_SGB2126	N,N-dimethyl-pro-pro	0.040917883582893014
685	Lactobacillus_johnsonii_SGB7041	N-acetyl-1-methylhistidine*	0.040935261162881986
686	Peptacetobacter_hiranonis_SGB6131	carboxymethylproline	0.040935261162881986
687	Firmicutes_SGB72905	indolin-2-one	0.040942875720513694
688	Muribaculaceae_SGB48227	leucylglycine	0.0410538024475629
689	Collinsella_SGB14744_SGB14744	3'-dephospho-acetyl-CoA	0.04111715113267102
690	Peptacetobacter_hiranonis_SGB6131	N-oleoyl-sphingosine (d18:1/18:1)*	0.04115117281892878
691	Firmicutes_unclassified_SGB14909	indolin-2-one	0.04122404749082865
692	Firmicutes_SGB63246	dehydrolithocholate	0.04122404749082865
693	Collinsella_intestinalis_SGB14741	benzoate	0.04126999656186505
694	Limosilactobacillus_reuteri_SGB7095	N,N-dimethyl-5-aminovalerate	0.04130587333918645
695	Erysipelotrichaceae_SGB65948	N-acetyl-1-methylhistidine*	0.04130587333918645
696	Prevotella_copri_clade_A_SGB1626	3-phenylpropionate (hydrocinnamate)	0.041408055010509974
697	Erysipelotrichaceae_SGB65948	N-acetyltaurine	0.041408055010509974
698	Collinsella_SGB14744_SGB14744	3-methylglutaconate	0.0415552304951551
699	Collinsella_intestinalis_SGB14741	6-hydroxynicotinate	0.04160171244461062
700	Lactobacillus_acidophilus_SGB7044	N-methylproline	0.04161287199719275
701	Coriobacteriaceae_SGB66221	palmitoyl ethanolamide	0.04166582277160177
702	Collinsella_intestinalis_SGB14741	isoleucylhydroxyproline*	0.041735500964451167
703	Coriobacteriaceae_SGB66221	valylglycine	0.041735500964451167
704	Erysipelotrichaceae_SGB105325	enterolactone	0.04174141654785715
705	Muribaculum_gordoncarteri_SGB2087	phenylalanylglycine	0.04175875612049767
706	Erysipelotrichaceae_SGB65948	6-oxolithocholate	0.0418633089752853
707	Firmicutes_SGB72905	erythrose	0.04187173562886256
708	Prevotella_copri_clade_A_SGB1626	hydroquinone sulfate	0.041910259471733886
709	Erysipelotrichaceae_SGB105325	chrysoeriol	0.0420453722019786
710	Firmicutes_SGB72905	2'-deoxyadenosine 5'-monophosphate	0.042105806586797044
711	Collinsella_tanakaei_SGB14737	isohyodeoxycholate	0.0423004618642059
712	Blautia_SGB47659_SGB47659	lithocholate	0.04240502832324394
713	Lachnospiraceae_SGB4870	N-succinyl-leucine	0.04242481565632161
714	Firmicutes_unclassified_SGB14909	2S,3R-dihydroxybutyrate	0.04257831773010834
715	Turicibacter_sp_TS3_SGB39153	hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))	0.04263027962148432
716	Parasutterella_SGB9260_SGB9260	L-urobilin	0.042894690306978775
717	Muribaculaceae_SGB2126	serine	0.042992342232562764
718	Clostridiaceae_bacterium_SGB4721	N,N-dimethyl-5-aminovalerate	0.042992342232562764
719	Firmicutes_unclassified_SGB14909	(3'-5')-uridylyluridine	0.04306483740818071
720	Muribaculaceae_SGB48227	1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*	0.04308332814340036
721	Atopobiaceae_unclassified_SGB105119_SGB105119	retinol (Vitamin A)	0.04327787025720757
722	Clostridiaceae_bacterium_SGB4721	fumarate	0.04327787025720757
723	Slackia_faecicanis_SGB33547	3'-dephospho-acetyl-CoA	0.04327787025720757
724	Prevotella_copri_clade_A_SGB1626	myristoleate (14:1n5)	0.043313233408856136
725	Lactobacillus_acidophilus_SGB7044	N-acetyl-3-methylhistidine*	0.043350312713570205
726	Atopobiaceae_unclassified_SGB63087_SGB63087	creatinine	0.043487300938054814
727	Erysipelotrichaceae_SGB105325	N,N-dimethylalanine	0.043487300938054814
728	Collinsella_intestinalis_SGB14741	1-carboxyethylphenylalanine	0.043575705147529745
729	Muribaculum_gordoncarteri_SGB2087	N-acetyl-isoputreanine	0.043575705147529745
730	Muribaculaceae_SGB2126	D-urobilin	0.043941999182528266
731	Atopobiaceae_unclassified_SGB63087_SGB63087	xanthine	0.04397249971229267
732	Slackia_faecicanis_SGB33547	valylglycine	0.043980530231368005
733	Prevotella_copri_clade_A_SGB1626	(12 or 13)-methylmyristate (a15:0 or i15:0)	0.04418198501713119
734	Muribaculaceae_SGB2126	S-methylcysteine	0.04418835559099715
735	Clostridiaceae_bacterium_SGB4721	malonate	0.044256890120785645
736	Erysipelotrichaceae_SGB105325	AMP	0.044312207405539976
737	Dubosiella_newyorkensis_SGB6789	erythritol	0.04454874497594111
738	Firmicutes_SGB63246	propionylglutamine	0.044557105855916976
739	Slackia_faecicanis_SGB33547	palmitoyl dihydrosphingomyelin (d18:0/16:0)*	0.04470729079545977
740	Erysipelotrichaceae_SGB105325	valylglycine	0.0447155329064993
741	Collinsella_intestinalis_SGB14741	valylglutamine	0.04491864099293933
742	Blautia_SGB47659_SGB47659	glycodeoxycholate	0.04494281678504363
743	Prevotella_copri_clade_A_SGB1626	1-palmitoyl-GPG (16:0)*	0.04494281678504363
744	Hydrogenoanaerobacterium_SGB53821_SGB53821	tryptophan	0.04494281678504363
745	Atopobiaceae_unclassified_SGB63087_SGB63087	N-methylhydantoin	0.04494281678504363
746	Slackia_SGB14778_SGB14778	sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*	0.04494281678504363
747	Erysipelotrichaceae_SGB105325	naringenin	0.045297546145693264
748	Firmicutes_unclassified_SGB14909	spermidine	0.045501654736738686
749	Collinsella_SGB14744_SGB14744	linoleoylcarnitine (C18:2)*	0.04560755833566404
750	Muribaculum_gordoncarteri_SGB2087	(N(1) + N(8))-acetylspermidine	0.045854684104399156
751	Muribaculaceae_SGB2126	N-acetyltaurine	0.04611351266886861
752	Dubosiella_newyorkensis_SGB6789	tryptophylglycine	0.04611415323305181
753	Firmicutes_SGB72905	N-glycolylneuraminate	0.04619927271099424
754	Firmicutes_unclassified_SGB14909	valylglutamine	0.046214627577701894
755	Atopobiaceae_unclassified_SGB105119_SGB105119	allantoin	0.04651597612396424
756	Slackia_faecicanis_SGB33547	tryptophylglycine	0.04651597612396424
757	Slackia_SGB14778_SGB14778	pyruvate	0.04651597612396424
758	Muribaculum_gordoncarteri_SGB2087	quinate	0.04654448523479428
759	Slackia_SGB14781_SGB14781	cis-3,4-methyleneheptanoylcarnitine	0.04657496329723811
760	Clostridiaceae_bacterium_SGB4721	indole	0.04657496329723811
761	Erysipelotrichaceae_SGB65948	glycylvaline	0.04657496329723811
762	Firmicutes_SGB63246	1-ribosyl-imidazoleacetate*	0.04657496329723811
763	Clostridiaceae_bacterium_SGB4721	adenosine	0.04658013235265439
764	Dubosiella_newyorkensis_SGB6789	riboflavin (Vitamin B2)	0.04658013235265439
765	Prevotella_copri_clade_A_SGB1626	dihydroferulate	0.04658013235265439
766	Muribaculum_gordoncarteri_SGB2087	enterolactone	0.046867127482381164
767	Firmicutes_SGB72905	2-O-methylascorbic acid	0.047041226005526154
768	Collinsella_intestinalis_SGB14741	3,4-dihydroxybutyrate	0.04709299162333508
769	Prevotella_copri_clade_A_SGB1626	N-palmitoyl-sphingosine (d18:1/16:0)	0.04709299162333508
770	Limosilactobacillus_reuteri_SGB7095	N-palmitoyl-sphingosine (d18:1/16:0)	0.04712293817200331
771	Collinsella_SGB14744_SGB14744	enterolactone sulfate	0.04718459249889043
772	Firmicutes_unclassified_SGB14909	N,N,N-trimethyl-5-aminovalerate	0.047276921030127685
773	Collinsella_intestinalis_SGB14741	phenylalanylalanine	0.047276921030127685
774	Firmicutes_unclassified_SGB14909	alpha-hydroxyisovalerate	0.047276921030127685
775	Collinsella_SGB14744_SGB14744	palmitoleoylcarnitine (C16:1)*	0.0475543572564775
776	Firmicutes_SGB63246	phenylpyruvate	0.0475543572564775
777	Hydrogenoanaerobacterium_SGB53821_SGB53821	3-hydroxy-3-methylglutarate	0.0475543572564775
778	Muribaculaceae_SGB48227	1-methylhypoxanthine	0.04757110821979981
779	Streptococcus_alactolyticus_SGB8017	oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*	0.047580245961015816
780	Muribaculaceae_SGB2126	7-ketolithocholate	0.047580245961015816
781	Firmicutes_SGB72905	2-hydroxy-4-(methylthio)butanoic acid	0.04770459611039681
782	Firmicutes_unclassified_SGB14909	pyridoxal	0.047741403220619476
783	Dubosiella_newyorkensis_SGB6789	2'-O-methyluridine	0.04775216461339573
784	Blautia_caecimuris_SGB4862	N-methylalanine	0.04775250521518633
785	Megasphaera_elsdenii_SGB5862	guanosine	0.047801756969459146
786	Peptacetobacter_hiranonis_SGB6131	N-acetylglutamine	0.04792974140421433
787	Erysipelotrichaceae_SGB105325	cysteinylglycine	0.04792974140421433
788	Dubosiella_newyorkensis_SGB6789	agmatine	0.04797534035725866
789	Limosilactobacillus_reuteri_SGB7095	hexadecadienoate (16:2n6)	0.04797534035725866
790	Fournierella_massiliensis_SGB15280	cysteine sulfinic acid	0.04802789149497121
791	Parasutterella_SGB9260_SGB9260	butyrate/isobutyrate (4:0)	0.04802789149497121
792	Muribaculaceae_SGB2126	glycine	0.04802789149497121
793	Hydrogenoanaerobacterium_SGB53821_SGB53821	N-acetylphenylalanine	0.04802789149497121
794	Muribaculaceae_SGB48227	methionine sulfone	0.04802789149497121
795	Atopobiaceae_unclassified_SGB105119_SGB105119	N-acetylcysteine	0.048284888270484154
796	Firmicutes_unclassified_SGB14909	cytidine	0.04831030004138285
